"","sample_id","full_sample_code","mountain_code","lake_code","lake_name","core","drive","top_cm","bottom_cm","mid_cm","rep_or_note","mean_range_BiSi","mean_range_C-H","max_range_BiSi","max_range_C-H","mean_BiSi","mean_C-H","total_210Pb_pCi_g","error_of_total_Pb_sd","cum_dry_mass_g_cm2","unsup_210Pb_pCi_g","error_of_unsup_Pb_sd","age_base_of_interval_yr","error_of_age_sd","date_base_AD","date_mid_AD","DMAR_g_cm2_yr","error_DMAR_sd","partial_rho_g_cm3","lead210_measured","d15N_raw","d13C","d34S","N_perc","C_perc","S_perc","CN_ratio","d15N_LinCorr","d15N","isotope_run","isotope_year_run","isotope_notes","mountain_lake_code","block","crucible","crucible_or_whirkpak_wt_g","wet_wt_with_crucible_or_whirkpak_g","dry_wt_with_crucible_or_whirkpak_g","post_550C_wt_with_crucible_g","volume_cm3","wet_wt_g","dry_wt_g","post_550C_wt_g","water_propor","organics_propor","water_perc","organics_perc","dried_100C_or_freezedried","LOI_notes","range_lake_core_drive_code","mountain_range","state","region","fish","fish_sp_current","current_fish_sp","first_stocked_yr","last_stocked_yr","first_stocked_yr_CUT","first_stocked_yr_BKT","first_stocked_yr_RBT","first_stocked_yr_GT","first_stocked_yr_STE","potential_stocking_prior_fist_documented_stocking_event","Double.checked","stocking.history","fish_disappear_or_eradicated","lat","lon","elevation_ft","elevation_m","area_m_sq_fromlindseyandMORAandNOCA","lake_perimeter_m_google","lake_area_m_google","core_depth_cm","pH","cond_uS","tds_ppm","do_mgL","temp_degF","temp_degC","lake_depth_ft","lake_depth_m","date_water_measurements","date_cored","year_cored","GPS_point","lake_data_notes","dry_perc","wet_density_g_cm3","all_rho_g_cm3","max_bottom_cm_210Pb_dated","min_bottom_cm_210Pb_dated","date_type","interpolated_date_mid_AD","interpolated_error_of_age_sd","interpolated_date_base_AD","interpolated_date_top_AD","mean_DMAR_g_cm2_yr_bottom3","mean_error_DMAR_sd_bottom3","mean_DMAR_g_cm2_yr_bottom3_max","mean_DMAR_g_cm2_yr_bottom3_min","bottom_interpolated_error","bottom_measured_date_mid_AD","thickness","accumulation_rate_cm_yr","years_per_thickness","accumulation_rate_max_cm_yr","accumulation_rate_min_cm_yr","years_per_thickness_max","years_per_thickness_min","cumulative_years","extrapolated_date_mid_AD","cumulative_years_max","extrapolated_date_mid_AD_max","cumulative_years_min","extrapolated_date_mid_AD_min","date_mid_AD_combo","date_mid_AD_min_combo","date_mid_AD_max_combo","fish_present_sample","fish_present_binary","prism_date_base_AD","prism_date_top_AD","mean_air_temp_degC_interval","mean_air_temp_1951_1980_degC","temp_anomaly_mid_cent_degC","temp_anomaly_mid_cent_degC_start","mean_air_temp_degC_anomaly_combined","mean_air_temp_degC_anomaly_extended","d15N_CNS_adj","mean_d15N_1800_1850","d15N_anomaly_mean_1800_1850","d15N_CNS_adj_start","d15N_CNS_adj_diff_from_start","d15N_start","d15N_diff_from_start","state_short","lake_name_state"
"11","BLRO20_5.5","WIND20_BLRO20_1A_1G_5.5","WIND20","BLRO20","Black Rock","1A","1G",5,5.5,5.25,"",NA,NA,NA,NA,NA,NA,31.185,0.6,0.824,25.356,0.607,39.83,1.13,1980.8,1984.6,0.0196,5e-04,0.2984,"y",2.7158892,-25.2911768,-1.391098,0.388,3.57,0.081,9.201030928,2.71617706,2.71617706,"CNS","2022","LinCorr calculated and used in the d15N column","WIND20_BLRO20_1A_1G",13,11,5.37713,5.90502,5.5113,5.49699,0.49,0.52789,0.13417,0.11986,0.7458,0.1067,74.5837,10.6656,"100C","","WIND20_BLRO20_1A_1G","Wind River","Wyoming","Rocky Mountain",1,"Salvelinus fontinalis, Oncorhynchus clarkii","BKT, CUT",1974,"1974","1974","","","","","Unlikely","y","SRC and BKT observed in lake in 2005. SRC stocked in 1974. Snake river cutthroat. Previous notes: Golden trout in 1986 (but stocking records stop at 1985), from Annika/Katie notes: high BKT (documented 2004), low SRC (last stocked 1974, 3 caught in 2016 sampling))",NA,42.641658,-108.997408,10813.6,3296,51578,1356,44608,16.5,7.27,12.9,NA,9.98,41.18,5.1,28.2,8.6,"17-Jul-19","5-Aug-20",2020,"in reach","area, elevation, temp, ph conductivity, DO, fish species all from lindsey in 2019. ",25.4163,1.07732653061224,0.2984,10.5,0.5,"measured",1984.61,1.075,1981.08,1988.2,0.0157666666666667,0.00463333333333333,0.0204,0.0111333333333333,14.006,1873.1,0.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1984.6,1983.47,1985.73,"fish",1,1980.8,1988.4,-2.22222222222222,-2.21333333333333,-0.00888888888888895,-0.632820512820513,-0.00888888888888895,NA,2.24946098136765,4.01417062168382,-1.76470964031618,3.94631418936765,-1.696853208,4.413030268,-1.696853208,"WY","Black Rock - WY"
"12","BLRO20_6","WIND20_BLRO20_1A_1G_6","WIND20","BLRO20","Black Rock","1A","1G",5.5,6,5.75,"",3.4554,0.0838,5.169,0.128,71.78,1.128,24.159,0.364,0.996,18.33,0.373,47.87,1.22,1972.7,1976.8,0.0213,6e-04,0.3428,"y",2.629942,-25.1014113,NA,0.350758239,3.373377041,NA,9.61738503,2.687094725,2.687094725,"CN","2022","LinCorr calculated and used in the d15N column","WIND20_BLRO20_1A_1G",13,12,5.22994,5.74901,5.37822,5.36311,0.49,0.51907,0.14828,0.13317,0.7143,0.1019,71.4335,10.1902,"100C","","WIND20_BLRO20_1A_1G","Wind River","Wyoming","Rocky Mountain",1,"Salvelinus fontinalis, Oncorhynchus clarkii","BKT, CUT",1974,"1974","1974","","","","","Unlikely","y","SRC and BKT observed in lake in 2005. SRC stocked in 1974. Snake river cutthroat. Previous notes: Golden trout in 1986 (but stocking records stop at 1985), from Annika/Katie notes: high BKT (documented 2004), low SRC (last stocked 1974, 3 caught in 2016 sampling))",NA,42.641658,-108.997408,10813.6,3296,51578,1356,44608,16.5,7.27,12.9,NA,9.98,41.18,5.1,28.2,8.6,"17-Jul-19","5-Aug-20",2020,"in reach","area, elevation, temp, ph conductivity, DO, fish species all from lindsey in 2019. ",28.5665,1.05932653061225,0.3428,10.5,0.5,"measured",1977.08,1.134,1973.06,1981.08,0.0157666666666667,0.00463333333333333,0.0204,0.0111333333333333,14.006,1873.1,0.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1976.8,1975.58,1978.02,"fish",1,1972.7,1980.8,-2.37777777777778,-2.21333333333333,-0.164444444444444,-0.632820512820513,-0.164444444444444,NA,2.687094725,4.01417062168382,-1.32707589668382,3.94631418936765,-1.25921946436765,4.413030268,-1.725935543,"WY","Black Rock - WY"
"13","BLRO20_6.5","WIND20_BLRO20_1A_1G_6.5","WIND20","BLRO20","Black Rock","1A","1G",6,6.5,6.25,"",NA,NA,NA,NA,NA,NA,19.314,0.586,1.182,13.485,0.592,56.19,1.31,1964.4,1968.6,0.0224,0.001,0.3734,"y",3.5387356,-25.1215716,0.2236652,0.349,3.31,0.102,9.484240688,3.54930904,3.54930904,"CNS","2022","LinCorr calculated and used in the d15N column","WIND20_BLRO20_1A_1G",13,13,5.43856,5.98694,5.60669,5.58966,0.49,0.54838,0.16813,0.1511,0.6934,0.1013,69.3406,10.1291,"100C","","WIND20_BLRO20_1A_1G","Wind River","Wyoming","Rocky Mountain",1,"Salvelinus fontinalis, Oncorhynchus clarkii","BKT, CUT",1974,"1974","1974","","","","","Unlikely","y","SRC and BKT observed in lake in 2005. SRC stocked in 1974. Snake river cutthroat. Previous notes: Golden trout in 1986 (but stocking records stop at 1985), from Annika/Katie notes: high BKT (documented 2004), low SRC (last stocked 1974, 3 caught in 2016 sampling))",NA,42.641658,-108.997408,10813.6,3296,51578,1356,44608,16.5,7.27,12.9,NA,9.98,41.18,5.1,28.2,8.6,"17-Jul-19","5-Aug-20",2020,"in reach","area, elevation, temp, ph conductivity, DO, fish species all from lindsey in 2019. ",30.6594,1.11914285714286,0.3734,10.5,0.5,"measured",1968.69,1.285,1964.17,1973.06,0.0157666666666667,0.00463333333333333,0.0204,0.0111333333333333,14.006,1873.1,0.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1968.6,1967.29,1969.91,"fishless",0,1964.4,1972.7,-2.68888888888889,-2.21333333333333,-0.475555555555555,-0.632820512820513,-0.475555555555555,NA,3.08259296136765,4.01417062168382,-0.931577660316177,3.94631418936765,-0.863721228,4.413030268,-0.863721228,"WY","Black Rock - WY"
"14","BLRO20_7","WIND20_BLRO20_1A_1G_7","WIND20","BLRO20","Black Rock","1A","1G",6.5,7,6.75,"",3.4554,0.0838,5.169,0.128,72.2523333333333,1.10533333333333,17.556,0.277,1.368,11.726,0.29,65.67,1.51,1954.9,1959.7,0.0196,8e-04,0.3712,"y",2.710294,-25.0893837,NA,0.334980707,3.280376443,NA,9.792732468,2.784145857,2.784145857,"CN","2022","LinCorr calculated and used in the d15N column","WIND20_BLRO20_1A_1G",13,14,5.3078,5.83885,5.46985,5.45298,0.49,0.53105,0.16205,0.14518,0.6948,0.1041,69.485,10.4104,"100C","","WIND20_BLRO20_1A_1G","Wind River","Wyoming","Rocky Mountain",1,"Salvelinus fontinalis, Oncorhynchus clarkii","BKT, CUT",1974,"1974","1974","","","","","Unlikely","y","SRC and BKT observed in lake in 2005. SRC stocked in 1974. Snake river cutthroat. Previous notes: Golden trout in 1986 (but stocking records stop at 1985), from Annika/Katie notes: high BKT (documented 2004), low SRC (last stocked 1974, 3 caught in 2016 sampling))",NA,42.641658,-108.997408,10813.6,3296,51578,1356,44608,16.5,7.27,12.9,NA,9.98,41.18,5.1,28.2,8.6,"17-Jul-19","5-Aug-20",2020,"in reach","area, elevation, temp, ph conductivity, DO, fish species all from lindsey in 2019. ",30.515,1.08377551020408,0.3712,10.5,0.5,"measured",1959.11,1.465,1954.1,1964.17,0.0157666666666667,0.00463333333333333,0.0204,0.0111333333333333,14.006,1873.1,0.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1959.7,1958.19,1961.21,"fishless",0,1954.9,1964.4,-1.88181818181818,-2.21333333333333,0.331515151515152,-0.632820512820513,0.331515151515152,NA,2.784145857,4.01417062168382,-1.23002476468382,3.94631418936765,-1.16216833236765,4.413030268,-1.628884411,"WY","Black Rock - WY"
"15","BLRO20_7.5","WIND20_BLRO20_1A_1G_7.5","WIND20","BLRO20","Black Rock","1A","1G",7,7.5,7.25,"",NA,NA,NA,NA,NA,NA,15.41,0.305,1.563,9.58,0.317,76.91,1.86,1943.7,1949.3,0.0174,9e-04,0.3906,"y",3.5187636,-25.359222,1.279208,0.301,2.96,0.104,9.833887043,3.54261842,3.54261842,"CNS","2022","LinCorr calculated and used in the d15N column","WIND20_BLRO20_1A_1G",13,15,4.99099,5.56212,5.17269,5.15496,0.49,0.57113,0.1817,0.16397,0.6819,0.0976,68.1859,9.7578,"100C","","WIND20_BLRO20_1A_1G","Wind River","Wyoming","Rocky Mountain",1,"Salvelinus fontinalis, Oncorhynchus clarkii","BKT, CUT",1974,"1974","1974","","","","","Unlikely","y","SRC and BKT observed in lake in 2005. SRC stocked in 1974. Snake river cutthroat. Previous notes: Golden trout in 1986 (but stocking records stop at 1985), from Annika/Katie notes: high BKT (documented 2004), low SRC (last stocked 1974, 3 caught in 2016 sampling))",NA,42.641658,-108.997408,10813.6,3296,51578,1356,44608,16.5,7.27,12.9,NA,9.98,41.18,5.1,28.2,8.6,"17-Jul-19","5-Aug-20",2020,"in reach","area, elevation, temp, ph conductivity, DO, fish species all from lindsey in 2019. ",31.8141,1.16557142857143,0.3906,10.5,0.5,"measured",1948.71,1.824,1943.27,1954.1,0.0157666666666667,0.00463333333333333,0.0204,0.0111333333333333,14.006,1873.1,0.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1949.3,1947.44,1951.16,"fishless",0,1943.7,1954.9,-2.31666666666667,-2.21333333333333,-0.103333333333333,-0.632820512820513,-0.103333333333333,NA,3.07590234136765,4.01417062168382,-0.938268280316176,3.94631418936765,-0.870411848,4.413030268,-0.870411848,"WY","Black Rock - WY"
"16","BLRO20_8","WIND20_BLRO20_1A_1G_8","WIND20","BLRO20","Black Rock","1A","1G",7.5,8,7.75,"",3.4554,0.0838,5.169,0.128,68.395,0.879,12.613,0.209,1.783,6.784,0.225,89.92,2.52,1930.7,1937.2,0.0169,0.0011,0.4389,"y",3.0578164,-25.4361795,NA,0.289317829,2.875216211,NA,9.937915748,3.180668356,3.180668356,"CN","2022","LinCorr calculated and used in the d15N column","WIND20_BLRO20_1A_1G",13,16,5.59727,6.17472,5.79904,5.78175,0.49,0.57745,0.20177,0.18448,0.6506,0.0857,65.0584,8.5692,"100C","","WIND20_BLRO20_1A_1G","Wind River","Wyoming","Rocky Mountain",1,"Salvelinus fontinalis, Oncorhynchus clarkii","BKT, CUT",1974,"1974","1974","","","","","Unlikely","y","SRC and BKT observed in lake in 2005. SRC stocked in 1974. Snake river cutthroat. Previous notes: Golden trout in 1986 (but stocking records stop at 1985), from Annika/Katie notes: high BKT (documented 2004), low SRC (last stocked 1974, 3 caught in 2016 sampling))",NA,42.641658,-108.997408,10813.6,3296,51578,1356,44608,16.5,7.27,12.9,NA,9.98,41.18,5.1,28.2,8.6,"17-Jul-19","5-Aug-20",2020,"in reach","area, elevation, temp, ph conductivity, DO, fish species all from lindsey in 2019. ",34.9416,1.1784693877551,0.4389,10.5,0.5,"measured",1937.71,2.331,1931.97,1943.27,0.0157666666666667,0.00463333333333333,0.0204,0.0111333333333333,14.006,1873.1,0.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1937.2,1934.68,1939.72,"fishless",0,1930.7,1943.7,-2.37857142857143,-2.21333333333333,-0.165238095238095,-0.632820512820513,-0.165238095238095,NA,3.180668356,4.01417062168382,-0.833502265683824,3.94631418936765,-0.765645833367647,4.413030268,-1.232361912,"WY","Black Rock - WY"
"17","BLRO20_8.5","WIND20_BLRO20_1A_1G_8.5","WIND20","BLRO20","Black Rock","1A","1G",8,8.5,8.25,"",NA,NA,NA,NA,NA,NA,10.271,0.347,1.985,4.442,0.357,101.45,3.29,1919.1,1924.9,0.0175,0.0019,0.4043,"y",3.948796,-25.5954656,2.43578392,0.276,3.043,0.093,11.02536232,3.708634884,3.708634884,"CNS","2022","LinCorr calculated and used in the d15N column","WIND20_BLRO20_1A_1G",13,17,5.42706,5.99759,5.61372,5.59575,0.49,0.57053,0.18666,0.16869,0.6728,0.0963,67.2831,9.6271,"100C","","WIND20_BLRO20_1A_1G","Wind River","Wyoming","Rocky Mountain",1,"Salvelinus fontinalis, Oncorhynchus clarkii","BKT, CUT",1974,"1974","1974","","","","","Unlikely","y","SRC and BKT observed in lake in 2005. SRC stocked in 1974. Snake river cutthroat. Previous notes: Golden trout in 1986 (but stocking records stop at 1985), from Annika/Katie notes: high BKT (documented 2004), low SRC (last stocked 1974, 3 caught in 2016 sampling))",NA,42.641658,-108.997408,10813.6,3296,51578,1356,44608,16.5,7.27,12.9,NA,9.98,41.18,5.1,28.2,8.6,"17-Jul-19","5-Aug-20",2020,"in reach","area, elevation, temp, ph conductivity, DO, fish species all from lindsey in 2019. ",32.7169,1.16434693877551,0.4043,10.5,0.5,"measured",1926.06,3.292,1920.03,1931.97,0.0157666666666667,0.00463333333333333,0.0204,0.0111333333333333,14.006,1873.1,0.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1924.9,1921.61,1928.19,"fishless",0,1919.1,1930.7,-2.8,-2.21333333333333,-0.586666666666666,-0.632820512820513,-0.586666666666666,NA,3.24191880536765,4.01417062168382,-0.772251816316177,3.94631418936765,-0.704395384,4.413030268,-0.704395384,"WY","Black Rock - WY"
"18","BLRO20_9","WIND20_BLRO20_1A_1G_9","WIND20","BLRO20","Black Rock","1A","1G",8.5,9,8.75,"",3.4554,0.0838,5.169,0.128,68.733,1.011,8.663,0.164,2.2,2.833,0.185,112.55,4.46,1908,1913.6,0.0193,0.0025,0.4292,"y",3.322978,-25.3920783,NA,0.288876657,3.024557882,NA,10.47006677,3.448149109,3.448149109,"CN","2022","LinCorr calculated and used in the d15N column","WIND20_BLRO20_1A_1G",13,18,5.44698,5.98681,5.63229,5.6143,0.49,0.53983,0.18531,0.16732,0.6567,0.0971,65.6725,9.7081,"100C","","WIND20_BLRO20_1A_1G","Wind River","Wyoming","Rocky Mountain",1,"Salvelinus fontinalis, Oncorhynchus clarkii","BKT, CUT",1974,"1974","1974","","","","","Unlikely","y","SRC and BKT observed in lake in 2005. SRC stocked in 1974. Snake river cutthroat. Previous notes: Golden trout in 1986 (but stocking records stop at 1985), from Annika/Katie notes: high BKT (documented 2004), low SRC (last stocked 1974, 3 caught in 2016 sampling))",NA,42.641658,-108.997408,10813.6,3296,51578,1356,44608,16.5,7.27,12.9,NA,9.98,41.18,5.1,28.2,8.6,"17-Jul-19","5-Aug-20",2020,"in reach","area, elevation, temp, ph conductivity, DO, fish species all from lindsey in 2019. ",34.3275,1.10169387755102,0.4292,10.5,0.5,"measured",1913.86,5.035,1907.53,1920.03,0.0157666666666667,0.00463333333333333,0.0204,0.0111333333333333,14.006,1873.1,0.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1913.6,1909.14,1918.06,"fishless",0,1908,1919.1,-3.125,-2.21333333333333,-0.911666666666667,-0.632820512820513,-0.911666666666667,NA,3.448149109,4.01417062168382,-0.566021512683824,3.94631418936765,-0.498165080367647,4.413030268,-0.964881159,"WY","Black Rock - WY"
"19","BLRO20_9.5","WIND20_BLRO20_1A_1G_9.5","WIND20","BLRO20","Black Rock","1A","1G",9,9.5,9.25,"",NA,NA,NA,NA,NA,NA,7.946,0.148,2.414,2.116,0.171,124.36,6.26,1896.2,1902.1,0.0181,0.0032,0.4282,"y",4.2097948,-25.4922656,3.9872528,0.292,3.106,0.077,10.6369863,4.19909806,4.19909806,"CNS","2022","LinCorr calculated and used in the d15N column","WIND20_BLRO20_1A_1G",13,19,5.36441,5.95914,5.56819,5.54831,0.49,0.59473,0.20378,0.1839,0.6574,0.0976,65.7357,9.7556,"100C","","WIND20_BLRO20_1A_1G","Wind River","Wyoming","Rocky Mountain",1,"Salvelinus fontinalis, Oncorhynchus clarkii","BKT, CUT",1974,"1974","1974","","","","","Unlikely","y","SRC and BKT observed in lake in 2005. SRC stocked in 1974. Snake river cutthroat. Previous notes: Golden trout in 1986 (but stocking records stop at 1985), from Annika/Katie notes: high BKT (documented 2004), low SRC (last stocked 1974, 3 caught in 2016 sampling))",NA,42.641658,-108.997408,10813.6,3296,51578,1356,44608,16.5,7.27,12.9,NA,9.98,41.18,5.1,28.2,8.6,"17-Jul-19","5-Aug-20",2020,"in reach","area, elevation, temp, ph conductivity, DO, fish species all from lindsey in 2019. ",34.2643,1.21373469387755,0.4282,10.5,0.5,"measured",1901.03,7.367,1894.44,1907.53,0.0157666666666667,0.00463333333333333,0.0204,0.0111333333333333,14.006,1873.1,0.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1902.1,1895.84,1908.36,"fishless",0,1896.2,1908,-2.84615384615385,-2.21333333333333,-0.632820512820513,-0.632820512820513,-0.632820512820513,NA,3.73238198136765,4.01417062168382,-0.281788640316177,3.94631418936765,-0.213932208,4.413030268,-0.213932208,"WY","Black Rock - WY"
"20","BLRO20_10","WIND20_BLRO20_1A_1G_10","WIND20","BLRO20","Black Rock","1A","1G",9.5,10,9.75,"",3.4554,0.0838,5.169,0.128,68.2216666666667,1.09533333333333,7.849,0.146,2.619,2.02,0.169,141.08,10.3,1879.5,1887.9,0.0123,0.0032,0.4097,"y",3.5691565,-25.4220224,NA,0.315626507,3.333327689,NA,10.56098779,3.63918696,3.63918696,"CN","2022","LinCorr calculated and used in the d15N column","WIND20_BLRO20_1A_1G",13,20,6.6853,7.23124,6.86581,6.84757,0.49,0.54594,0.18051,0.16227,0.6694,0.101,66.9359,10.1047,"100C","","WIND20_BLRO20_1A_1G","Wind River","Wyoming","Rocky Mountain",1,"Salvelinus fontinalis, Oncorhynchus clarkii","BKT, CUT",1974,"1974","1974","","","","","Unlikely","y","SRC and BKT observed in lake in 2005. SRC stocked in 1974. Snake river cutthroat. Previous notes: Golden trout in 1986 (but stocking records stop at 1985), from Annika/Katie notes: high BKT (documented 2004), low SRC (last stocked 1974, 3 caught in 2016 sampling))",NA,42.641658,-108.997408,10813.6,3296,51578,1356,44608,16.5,7.27,12.9,NA,9.98,41.18,5.1,28.2,8.6,"17-Jul-19","5-Aug-20",2020,"in reach","area, elevation, temp, ph conductivity, DO, fish species all from lindsey in 2019. ",33.0641,1.11416326530612,0.4097,10.5,0.5,"measured",1887.61,10.37,1880.79,1894.44,0.0157666666666667,0.00463333333333333,0.0204,0.0111333333333333,14.006,1873.1,0.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1887.9,1877.6,1898.2,"fishless",0,NA,NA,NA,-2.21333333333333,NA,-0.632820512820513,-0.632820512820513,-0.632820512820513,3.63918696,4.01417062168382,-0.374983661683824,3.94631418936765,-0.307127229367647,4.413030268,-0.773843308,"WY","Black Rock - WY"
"21","BLRO20_10.5","WIND20_BLRO20_1A_1G_10.5","WIND20","BLRO20","Black Rock","1A","1G",10,10.5,10.25,"",NA,NA,NA,NA,NA,NA,6.75,0.244,2.834,0.92,0.259,153.85,14.64,1866.7,1873.1,0.0169,0.0075,0.4315,"y",4.321756,-25.577372,5.97480964,0.291,3.302,0.073,11.34707904,4.083306412,4.083306412,"CNS","2022","LinCorr calculated and used in the d15N column","WIND20_BLRO20_1A_1G",13,21,5.75495,6.32129,5.9502,5.93081,0.49,0.56634,0.19525,0.17586,0.6552,0.0993,65.5242,9.9309,"100C","","WIND20_BLRO20_1A_1G","Wind River","Wyoming","Rocky Mountain",1,"Salvelinus fontinalis, Oncorhynchus clarkii","BKT, CUT",1974,"1974","1974","","","","","Unlikely","y","SRC and BKT observed in lake in 2005. SRC stocked in 1974. Snake river cutthroat. Previous notes: Golden trout in 1986 (but stocking records stop at 1985), from Annika/Katie notes: high BKT (documented 2004), low SRC (last stocked 1974, 3 caught in 2016 sampling))",NA,42.641658,-108.997408,10813.6,3296,51578,1356,44608,16.5,7.27,12.9,NA,9.98,41.18,5.1,28.2,8.6,"17-Jul-19","5-Aug-20",2020,"in reach","area, elevation, temp, ph conductivity, DO, fish species all from lindsey in 2019. ",34.4758,1.15579591836735,0.4315,10.5,0.5,"measured",1873.57,14.006,1866.55,1880.79,0.0157666666666667,0.00463333333333333,0.0204,0.0111333333333333,14.006,1873.1,0.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1873.1,1858.46,1887.74,"fishless",0,NA,NA,NA,-2.21333333333333,NA,-0.632820512820513,-0.632820512820513,-0.632820512820513,3.61659033336765,4.01417062168382,-0.397580288316177,3.94631418936765,-0.329723856,4.413030268,-0.329723856,"WY","Black Rock - WY"
"22","BLRO20_11","WIND20_BLRO20_1A_1G_11","WIND20","BLRO20","Black Rock","1A","1G",10.5,11,10.75,"",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"n",4.1233178,-25.3187546,NA,0.302074968,3.172817836,NA,10.50341199,4.197034264,4.197034264,"CN","2022","LinCorr calculated and used in the d15N column","WIND20_BLRO20_1A_1G",13,22,5.53037,6.11255,5.74087,5.7205,0.49,0.58218,0.2105,0.19013,0.6384,0.0968,63.8428,9.677,"100C","","WIND20_BLRO20_1A_1G","Wind River","Wyoming","Rocky Mountain",1,"Salvelinus fontinalis, Oncorhynchus clarkii","BKT, CUT",1974,"1974","1974","","","","","Unlikely","y","SRC and BKT observed in lake in 2005. SRC stocked in 1974. Snake river cutthroat. Previous notes: Golden trout in 1986 (but stocking records stop at 1985), from Annika/Katie notes: high BKT (documented 2004), low SRC (last stocked 1974, 3 caught in 2016 sampling))",NA,42.641658,-108.997408,10813.6,3296,51578,1356,44608,16.5,7.27,12.9,NA,9.98,41.18,5.1,28.2,8.6,"17-Jul-19","5-Aug-20",2020,"in reach","area, elevation, temp, ph conductivity, DO, fish species all from lindsey in 2019. ",36.1572,1.18812244897959,0.4582,10.5,0.5,"extrapolated",NA,NA,NA,NA,0.0157666666666667,0.00463333333333333,0.0204,0.0111333333333333,14.006,1873.1,0.5,0.034410010184781,14.5306553911205,0.0445220427760803,0.0242979775934817,11.2303921568627,20.5778443113772,14.5306553911205,1858.57,11.2303921568627,1861.87,20.5778443113772,1852.52,1858.57,1838.514,1875.876,"fishless",0,NA,NA,NA,-2.21333333333333,NA,-0.632820512820513,-0.632820512820513,-0.632820512820513,4.197034264,4.01417062168382,0.182863642316176,3.94631418936765,0.250720074632353,4.413030268,-0.215996004,"WY","Black Rock - WY"
"23","BLRO20_11.5","WIND20_BLRO20_1A_1G_11.5","WIND20","BLRO20","Black Rock","1A","1G",11,11.5,11.25,"",NA,NA,NA,NA,NA,NA,5.901,0.111,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.4548,"y",4.7001074,-25.5054684,4.0055504,0.302,3.234,0.07,10.70860927,4.72436166,4.72436166,"CNS","2022","LinCorr calculated and used in the d15N column","WIND20_BLRO20_1A_1G",13,23,5.23012,5.80885,5.43813,5.41787,0.49,0.57873,0.20801,0.18775,0.6406,0.0974,64.0575,9.7399,"100C","","WIND20_BLRO20_1A_1G","Wind River","Wyoming","Rocky Mountain",1,"Salvelinus fontinalis, Oncorhynchus clarkii","BKT, CUT",1974,"1974","1974","","","","","Unlikely","y","SRC and BKT observed in lake in 2005. SRC stocked in 1974. Snake river cutthroat. Previous notes: Golden trout in 1986 (but stocking records stop at 1985), from Annika/Katie notes: high BKT (documented 2004), low SRC (last stocked 1974, 3 caught in 2016 sampling))",NA,42.641658,-108.997408,10813.6,3296,51578,1356,44608,16.5,7.27,12.9,NA,9.98,41.18,5.1,28.2,8.6,"17-Jul-19","5-Aug-20",2020,"in reach","area, elevation, temp, ph conductivity, DO, fish species all from lindsey in 2019. ",35.9425,1.18108163265306,0.4548,10.5,0.5,"extrapolated",NA,NA,NA,NA,0.0157666666666667,0.00463333333333333,0.0204,0.0111333333333333,14.006,1873.1,0.5,0.0346672530049839,14.4228329809725,0.0448548812664908,0.024479624743477,11.1470588235294,20.4251497005988,28.953488372093,1844.15,22.3774509803922,1850.72,41.0029940119761,1832.1,1844.15,1818.094,1864.726,"fishless",0,NA,NA,NA,-2.21333333333333,NA,-0.632820512820513,-0.632820512820513,-0.632820512820513,4.25764558136765,4.01417062168382,0.243474959683823,3.94631418936765,0.311331392,4.413030268,0.311331392,"WY","Black Rock - WY"
