qseqid,qlen,sseqid,pident,evalue,bitscore,qcovs,length,ssciname
ZOTU-V7_366,223,gi|1756485021|gb|MN536840.1|,94.170,1.92e-89,340,100,223,Pontostratiotes sp. 519DZMB
ZOTU-V7_366,223,gi|1756485016|gb|MN536835.1|,94.170,1.92e-89,340,100,223,Pontostratiotes sp. 499DZMB
ZOTU-V7_366,223,gi|1756485014|gb|MN536833.1|,94.170,1.92e-89,340,100,223,Expansicervinia sp. 432DZMB
ZOTU-V7_366,223,gi|1756485011|gb|MN536830.1|,94.170,1.92e-89,340,100,223,Aegisthus sp. 371DZMB
ZOTU-V7_366,223,gi|1756485010|gb|MN536829.1|,94.170,1.92e-89,340,100,223,Aegisthus sp. 368DZMB
ZOTU-V7_366,223,gi|1756485007|gb|MN536826.1|,94.170,1.92e-89,340,100,223,Expansicervinia sp. 358DZMB
ZOTU-V7_366,223,gi|1756485006|gb|MN536825.1|,94.170,1.92e-89,340,100,223,Pontostratiotes sp. 320DZMB
ZOTU-V7_366,223,gi|1756485005|gb|MN536824.1|,94.170,1.92e-89,340,100,223,Pontostratiotes sp. 313DZMB
ZOTU-V7_366,223,gi|1756485004|gb|MN536823.1|,94.170,1.92e-89,340,100,223,Pontostratiotes sp. 304DZMB
ZOTU-V7_366,223,gi|1756484999|gb|MN536818.1|,94.170,1.92e-89,340,100,223,Pontostratiotes fontani
ZOTU-V7_366,223,gi|1756484998|gb|MN536817.1|,94.170,1.92e-89,340,100,223,Pontostratiotes fontani
ZOTU-V7_366,223,gi|1678424561|gb|MK370225.1|,94.196,1.92e-89,340,100,224,Cyclopinella sp. 754DZMB
ZOTU-V7_366,223,gi|1678424532|gb|MK370196.1|,94.196,1.92e-89,340,100,224,Cyclopinella sp. 775DZMB
ZOTU-V7_366,223,gi|1678424523|gb|MK370187.1|,94.196,1.92e-89,340,100,224,Cyclopinella sp. K102DZMB
ZOTU-V7_366,223,gi|1678424522|gb|MK370186.1|,94.196,1.92e-89,340,100,224,Cyclopinella sp. K136DZMB
ZOTU-V7_366,223,gi|1678424521|gb|MK370185.1|,94.196,1.92e-89,340,100,224,Cyclopinella sp. K107DZMB
ZOTU-V7_366,223,gi|1678424520|gb|MK370184.1|,94.196,1.92e-89,340,100,224,Cyclopinella sp. K98DZMB
ZOTU-V7_366,223,gi|1678424519|gb|MK370183.1|,94.196,1.92e-89,340,100,224,Cyclopinella sp. K177DZMB
ZOTU-V7_366,223,gi|1678424518|gb|MK370182.1|,94.196,1.92e-89,340,100,224,Cyclopinella sp. K135DZMB
ZOTU-V7_366,223,gi|1678424517|gb|MK370181.1|,94.196,1.92e-89,340,100,224,Cyclopinella sp. K178DZMB
ZOTU-V7_366,223,gi|1304471820|gb|MG660943.1|,94.170,1.92e-89,340,100,223,Hyalopontius typicus
ZOTU-V7_366,223,gi|1304471819|gb|MG660942.1|,94.170,1.92e-89,340,100,223,Hyalopontius typicus
ZOTU-V7_366,223,gi|1238790032|gb|MF077777.1|,94.196,1.92e-89,340,100,224,Mesocletodes sp. DZMB330
ZOTU-V7_366,223,gi|1238790030|gb|MF077775.1|,94.170,1.92e-89,340,100,223,Aegisthidae sp. DZMB373
ZOTU-V7_366,223,gi|1238790027|gb|MF077772.1|,94.222,1.92e-89,340,100,225,Misophriella sp. DZMB392
ZOTU-V7_366,223,gi|1238790019|gb|MF077764.1|,94.170,1.92e-89,340,100,223,Aegisthidae sp. DZMB576
ZOTU-V7_366,223,gi|1238790012|gb|MF077757.1|,94.170,1.92e-89,340,100,223,Pontostratiotes sp. DZMB303
ZOTU-V7_366,223,gi|1238790011|gb|MF077756.1|,94.196,1.92e-89,340,100,224,Stenocopiinae sp. DZMB560
ZOTU-V7_366,223,gi|1238790010|gb|MF077755.1|,94.170,1.92e-89,340,100,223,Pontostratiotes sp. DZMB517
ZOTU-V7_366,223,gi|1238790009|gb|MF077754.1|,94.196,1.92e-89,340,100,224,Sarsameira sp. DZMB468
ZOTU-V7_366,223,gi|1238790007|gb|MF077752.1|,94.619,1.92e-89,340,100,223,Cyclopicina sp. DZMB606
ZOTU-V7_366,223,gi|1238790002|gb|MF077747.1|,94.196,1.92e-89,340,100,224,Argestidae sp. DZMB629
ZOTU-V7_366,223,gi|1238789956|gb|MF077701.1|,94.196,1.92e-89,340,100,224,Speleoithona bermudensis
ZOTU-V7_366,223,gi|1221263500|gb|KY554586.1|,94.170,1.92e-89,340,100,223,uncultured eukaryote
ZOTU-V7_366,223,gi|1036125581|gb|KX070234.1|,94.170,1.92e-89,340,100,223,Harpacticoida sp. 8381012
ZOTU-V7_366,223,gi|1036125574|gb|KX070227.1|,94.196,1.92e-89,340,100,224,Harpacticoida sp. 8221022
ZOTU-V7_366,223,gi|1036125570|gb|KX070223.1|,94.170,1.92e-89,340,100,223,Harpacticoida sp. 8221017
ZOTU-V7_366,223,gi|1036125569|gb|KX070222.1|,94.196,1.92e-89,340,100,224,Harpacticoida sp. 8221016
ZOTU-V7_366,223,gi|1036125560|gb|KX070213.1|,94.196,1.92e-89,340,100,224,Harpacticoida sp. 7511005
ZOTU-V7_366,223,gi|1036125557|gb|KX070210.1|,94.196,1.92e-89,340,100,224,Harpacticoida sp. 7451003
ZOTU-V7_366,223,gi|1036125556|gb|KX070209.1|,94.222,1.92e-89,340,100,225,Harpacticoida sp. 7381025
ZOTU-V7_366,223,gi|1036125553|gb|KX070206.1|,94.222,1.92e-89,340,100,225,Harpacticoida sp. 7381013
ZOTU-V7_366,223,gi|1036125552|gb|KX070205.1|,94.196,1.92e-89,340,100,224,Harpacticoida sp. 7271010
ZOTU-V7_366,223,gi|1036125551|gb|KX070204.1|,94.222,1.92e-89,340,100,225,Harpacticoida sp. 7271008
ZOTU-V7_366,223,gi|1036125546|gb|KX070199.1|,94.222,1.92e-89,340,100,225,Harpacticoida sp. 7181006
ZOTU-V7_366,223,gi|1036125545|gb|KX070198.1|,94.196,1.92e-89,340,100,224,Harpacticoida sp. 6771020
ZOTU-V7_366,223,gi|1036125544|gb|KX070197.1|,94.196,1.92e-89,340,100,224,Harpacticoida sp. 6771018
ZOTU-V7_366,223,gi|1036125539|gb|KX070192.1|,94.222,1.92e-89,340,100,225,Harpacticoida sp. 6681025
ZOTU-V7_366,223,gi|1036125532|gb|KX070185.1|,94.222,1.92e-89,340,100,225,Harpacticoida sp. 6481023
ZOTU-V7_366,223,gi|1036125531|gb|KX070184.1|,94.222,1.92e-89,340,100,225,Harpacticoida sp. 6481020
ZOTU-V7_366,223,gi|1036125528|gb|KX070181.1|,94.196,1.92e-89,340,100,224,Harpacticoida sp. 6481003
ZOTU-V7_366,223,gi|1036125522|gb|KX070175.1|,94.222,1.92e-89,340,100,225,Harpacticoida sp. 5721025
ZOTU-V7_366,223,gi|1036125521|gb|KX070174.1|,94.222,1.92e-89,340,100,225,Harpacticoida sp. 5721024
ZOTU-V7_366,223,gi|1036125520|gb|KX070173.1|,94.196,1.92e-89,340,100,224,Harpacticoida sp. 5721010
ZOTU-V7_366,223,gi|1036125518|gb|KX070171.1|,94.196,1.92e-89,340,100,224,Harpacticoida sp. 5721001
ZOTU-V7_366,223,gi|1036125516|gb|KX070169.1|,94.196,1.92e-89,340,100,224,Harpacticoida sp. 5651004
ZOTU-V7_366,223,gi|1036125515|gb|KX070168.1|,94.196,1.92e-89,340,100,224,Harpacticoida sp. 5521019
ZOTU-V7_366,223,gi|1036125513|gb|KX070166.1|,94.222,1.92e-89,340,100,225,Harpacticoida sp. 5521014
ZOTU-V7_366,223,gi|1036125510|gb|KX070163.1|,94.196,1.92e-89,340,100,224,Harpacticoida sp. 5521005
ZOTU-V7_366,223,gi|1036125508|gb|KX070161.1|,94.196,1.92e-89,340,100,224,Harpacticoida sp. 5441020
ZOTU-V7_366,223,gi|1036125503|gb|KX070156.1|,94.196,1.92e-89,340,100,224,Harpacticoida sp. 5441003
ZOTU-V7_366,223,gi|1036125502|gb|KX070155.1|,94.196,1.92e-89,340,100,224,Harpacticoida sp. 5441001
ZOTU-V7_366,223,gi|1036125501|gb|KX070154.1|,94.196,1.92e-89,340,100,224,Harpacticoida sp. 5351005
ZOTU-V7_366,223,gi|1036125498|gb|KX070151.1|,94.196,1.92e-89,340,100,224,Harpacticoida sp. 5171011
ZOTU-V7_366,223,gi|1036125495|gb|KX070148.1|,94.222,1.92e-89,340,100,225,Harpacticoida sp. 5171004
ZOTU-V7_366,223,gi|1036125485|gb|KX070138.1|,94.196,1.92e-89,340,100,224,Harpacticoida sp. 4581002
ZOTU-V7_366,223,gi|1036125484|gb|KX070137.1|,94.170,1.92e-89,340,100,223,Harpacticoida sp. 4451023
ZOTU-V7_366,223,gi|1036125471|gb|KX070124.1|,94.222,1.92e-89,340,100,225,Harpacticoida sp. 4151018
ZOTU-V7_366,223,gi|1036125456|gb|KX070109.1|,94.170,1.92e-89,340,100,223,Harpacticoida sp. 3381017
ZOTU-V7_366,223,gi|1036125455|gb|KX070108.1|,94.170,1.92e-89,340,100,223,Harpacticoida sp. 3381016
ZOTU-V7_366,223,gi|1036125454|gb|KX070107.1|,94.170,1.92e-89,340,100,223,Harpacticoida sp. 3381014
ZOTU-V7_366,223,gi|1036125453|gb|KX070106.1|,94.170,1.92e-89,340,100,223,Harpacticoida sp. 3381012
ZOTU-V7_366,223,gi|1036125444|gb|KX070097.1|,94.222,1.92e-89,340,100,225,Harpacticoida sp. 3261002
ZOTU-V7_366,223,gi|1036125440|gb|KX070093.1|,94.196,1.92e-89,340,100,224,Harpacticoida sp. 3181015
ZOTU-V7_366,223,gi|1036125439|gb|KX070092.1|,94.196,1.92e-89,340,100,224,Harpacticoida sp. 3181004
ZOTU-V7_366,223,gi|1036125433|gb|KX070086.1|,94.222,1.92e-89,340,100,225,Harpacticoida sp. 2551017
ZOTU-V7_366,223,gi|1036125429|gb|KX070082.1|,94.196,1.92e-89,340,100,224,Harpacticoida sp. 2551003
ZOTU-V7_366,223,gi|1036125424|gb|KX070077.1|,94.196,1.92e-89,340,100,224,Harpacticoida sp. 2451010
ZOTU-V7_366,223,gi|1036125417|gb|KX070070.1|,94.222,1.92e-89,340,100,225,Harpacticoida sp. 2451002
ZOTU-V7_366,223,gi|1036125416|gb|KX070069.1|,94.196,1.92e-89,340,100,224,Harpacticoida sp. 2341020
ZOTU-V7_366,223,gi|1036125413|gb|KX070066.1|,94.196,1.92e-89,340,100,224,Harpacticoida sp. 2341014
ZOTU-V7_366,223,gi|1036125403|gb|KX070056.1|,94.222,1.92e-89,340,100,225,Harpacticoida sp. 1641011
ZOTU-V7_366,223,gi|1036125402|gb|KX070055.1|,94.222,1.92e-89,340,100,225,Harpacticoida sp. 1641008
ZOTU-V7_366,223,gi|1036125401|gb|KX070054.1|,94.222,1.92e-89,340,100,225,Harpacticoida sp. 1641006
ZOTU-V7_366,223,gi|1036125399|gb|KX070052.1|,94.170,1.92e-89,340,100,223,Harpacticoida sp. 1451017
ZOTU-V7_366,223,gi|1036125392|gb|KX070045.1|,94.196,1.92e-89,340,100,224,Harpacticoida sp. 1261014
ZOTU-V7_366,223,gi|1036125391|gb|KX070044.1|,94.196,1.92e-89,340,100,224,Harpacticoida sp. 1261013
ZOTU-V7_366,223,gi|1036125389|gb|KX070042.1|,94.196,1.92e-89,340,100,224,Harpacticoida sp. 1261004
ZOTU-V7_366,223,gi|1036125388|gb|KX070041.1|,94.196,1.92e-89,340,100,224,Harpacticoida sp. 1261003
ZOTU-V7_366,223,gi|1036125386|gb|KX070039.1|,94.196,1.92e-89,340,100,224,Harpacticoida sp. 1181011
ZOTU-V7_366,223,gi|1036125385|gb|KX070038.1|,94.196,1.92e-89,340,100,224,Harpacticoida sp. 1181009
ZOTU-V7_366,223,gi|1015467694|gb|KT899299.1|,94.196,1.92e-89,340,100,224,cf. Psyllocamptus sp. 8641003
ZOTU-V7_366,223,gi|1015467688|gb|KT899293.1|,94.196,1.92e-89,340,100,224,cf. Psyllocamptus sp. 8381029
ZOTU-V7_366,223,gi|1015467676|gb|KT899281.1|,94.196,1.92e-89,340,100,224,cf. Pusillargillus sp. 2 EEE-2016
ZOTU-V7_366,223,gi|1015467664|gb|KT899269.1|,94.196,1.92e-89,340,100,224,Mesocletodes sp. 6311017
ZOTU-V7_366,223,gi|1015467646|gb|KT899251.1|,94.222,1.92e-89,340,100,225,Sarsameira sp. 1 EEE-2016
ZOTU-V7_366,223,gi|1015467623|gb|KT899228.1|,94.170,1.92e-89,340,100,223,Parargestes sp. 3271013
ZOTU-V7_366,223,gi|1015467622|gb|KT899227.1|,94.170,1.92e-89,340,100,223,Parargestes sp. 3271006
ZOTU-V7_366,223,gi|1015467610|gb|KT899215.1|,94.222,1.92e-89,340,100,225,cf. Pusillargillus sp. 1 EEE-2016
ZOTU-V7_366,223,gi|1015467600|gb|KT899205.1|,94.196,1.92e-89,340,100,224,Eurycletodes cf. petiti 1371002
ZOTU-V7_366,223,gi|1015467598|gb|KT899203.1|,94.196,1.92e-89,340,100,224,Eurycletodes cf. petiti 1261009
ZOTU-V7_366,223,gi|1015467595|gb|KT899200.1|,94.222,1.92e-89,340,100,225,Sarsameira sp. 1 EEE-2016
ZOTU-V7_366,223,gi|1004168850|gb|KR048751.1|,94.170,1.92e-89,340,100,223,Pseudomyicola spinosus
ZOTU-V7_366,223,gi|974004817|dbj|LC054035.1|,94.196,1.92e-89,340,100,224,Rhizorhina soyoae
ZOTU-V7_366,223,gi|408361076|gb|JX457411.1|,94.170,1.92e-89,340,100,223,uncultured eukaryote
ZOTU-V7_366,223,gi|408361073|gb|JX457408.1|,94.170,1.92e-89,340,100,223,uncultured eukaryote
ZOTU-V7_366,223,gi|407908026|gb|JX134395.1|,94.196,1.92e-89,340,100,224,Eucyclops cf. serrulatus clade VIII
ZOTU-V7_366,223,gi|407908028|gb|JX134397.1|,94.196,1.92e-89,340,100,224,Eucyclops cf. serrulatus clade VII
ZOTU-V7_366,223,gi|347575071|gb|JN150556.1|,94.170,1.92e-89,340,100,223,uncultured eukaryote
ZOTU-V7_366,223,gi|347575068|gb|JN150553.1|,94.170,1.92e-89,340,100,223,uncultured eukaryote
ZOTU-V7_366,223,gi|347575061|gb|JN150546.1|,94.170,1.92e-89,340,100,223,uncultured eukaryote
ZOTU-V7_366,223,gi|347575059|gb|JN150544.1|,94.170,1.92e-89,340,100,223,uncultured eukaryote
ZOTU-V7_366,223,gi|347575054|gb|JN150539.1|,94.170,1.92e-89,340,100,223,uncultured eukaryote
ZOTU-V7_366,223,gi|347575052|gb|JN150537.1|,94.170,1.92e-89,340,100,223,uncultured eukaryote
ZOTU-V7_366,223,gi|347575042|gb|JN150527.1|,94.170,1.92e-89,340,100,223,uncultured eukaryote
ZOTU-V7_366,223,gi|347575031|gb|JN150516.1|,94.170,1.92e-89,340,100,223,uncultured eukaryote
ZOTU-V7_366,223,gi|347575026|gb|JN150511.1|,94.170,1.92e-89,340,100,223,uncultured eukaryote
ZOTU-V7_366,223,gi|347575019|gb|JN150504.1|,94.170,1.92e-89,340,100,223,uncultured eukaryote
ZOTU-V7_366,223,gi|347574884|gb|JN150369.1|,94.170,1.92e-89,340,100,223,uncultured eukaryote
ZOTU-V7_366,223,gi|347575003|gb|JN150488.1|,94.170,1.92e-89,340,100,223,uncultured eukaryote
ZOTU-V7_366,223,gi|347575000|gb|JN150485.1|,94.170,1.92e-89,340,100,223,uncultured eukaryote
ZOTU-V7_366,223,gi|347574993|gb|JN150478.1|,94.170,1.92e-89,340,100,223,uncultured eukaryote
ZOTU-V7_366,223,gi|347574991|gb|JN150476.1|,94.170,1.92e-89,340,100,223,uncultured eukaryote
ZOTU-V7_366,223,gi|347574984|gb|JN150469.1|,94.170,1.92e-89,340,100,223,uncultured eukaryote
ZOTU-V7_366,223,gi|347574939|gb|JN150424.1|,94.170,1.92e-89,340,100,223,uncultured eukaryote
ZOTU-V7_366,223,gi|347574936|gb|JN150421.1|,94.170,1.92e-89,340,100,223,uncultured eukaryote
ZOTU-V7_366,223,gi|347574929|gb|JN150414.1|,94.170,1.92e-89,340,100,223,uncultured eukaryote
ZOTU-V7_366,223,gi|347574920|gb|JN150405.1|,94.170,1.92e-89,340,100,223,uncultured eukaryote
ZOTU-V7_366,223,gi|347574910|gb|JN150395.1|,94.170,1.92e-89,340,100,223,uncultured eukaryote
ZOTU-V7_366,223,gi|347574909|gb|JN150394.1|,94.170,1.92e-89,340,100,223,uncultured eukaryote
ZOTU-V7_366,223,gi|347574896|gb|JN150381.1|,94.170,1.92e-89,340,100,223,uncultured eukaryote
ZOTU-V7_366,223,gi|347574891|gb|JN150376.1|,94.170,1.92e-89,340,100,223,uncultured eukaryote
ZOTU-V7_366,223,gi|347574889|gb|JN150374.1|,94.170,1.92e-89,340,100,223,uncultured eukaryote
ZOTU-V7_366,223,gi|347574881|gb|JN150366.1|,94.170,1.92e-89,340,100,223,uncultured eukaryote
ZOTU-V7_366,223,gi|347574880|gb|JN150365.1|,94.170,1.92e-89,340,100,223,uncultured eukaryote
ZOTU-V7_366,223,gi|347574869|gb|JN150354.1|,94.170,1.92e-89,340,100,223,uncultured eukaryote
ZOTU-V7_366,223,gi|347574866|gb|JN150351.1|,94.170,1.92e-89,340,100,223,uncultured eukaryote
ZOTU-V7_366,223,gi|347574865|gb|JN150350.1|,94.170,1.92e-89,340,100,223,uncultured eukaryote
ZOTU-V7_366,223,gi|347570394|gb|JN145879.1|,94.222,1.92e-89,340,100,225,uncultured eukaryote
ZOTU-V7_366,223,gi|347569904|gb|JN145389.1|,94.222,1.92e-89,340,100,225,uncultured eukaryote
ZOTU-V7_366,223,gi|347570060|gb|JN145545.1|,94.196,1.92e-89,340,100,224,uncultured eukaryote
ZOTU-V7_366,223,gi|347569828|gb|JN145313.1|,94.222,1.92e-89,340,100,225,uncultured eukaryote
ZOTU-V7_366,223,gi|347569616|gb|JN145101.1|,94.222,1.92e-89,340,100,225,uncultured eukaryote
ZOTU-V7_366,223,gi|347569542|gb|JN145027.1|,94.222,1.92e-89,340,100,225,uncultured eukaryote
ZOTU-V7_366,223,gi|330722924|gb|JF800011.1|,94.170,1.92e-89,340,100,223,uncultured organism
ZOTU-V7_366,223,gi|262357936|gb|GU072437.1|,94.222,1.92e-89,340,100,225,uncultured eukaryote
ZOTU-V7_366,223,gi|170601586|gb|EU380310.1|,94.196,1.92e-89,340,100,224,Eurycletodes laticauda
ZOTU-V7_366,223,gi|183240543|gb|EU371348.1|,94.170,1.92e-89,340,100,223,uncultured eukaryote
ZOTU-V7_366,223,gi|38505351|gb|AY437863.1|,94.170,1.92e-89,340,100,223,Copepoda environmental sample
ZOTU-V7_366,223,gi|54401793|gb|AY627024.1|,94.170,1.92e-89,340,100,223,Ecbathyrion prolixicauda
ZOTU-V7_366,223,gi|54401791|gb|AY627022.1|,94.170,1.92e-89,340,100,223,Stenopontius sp. New Caledonia-RJH-2004
ZOTU-V7_366,223,gi|54401771|gb|AY627002.1|,94.196,1.92e-89,340,100,224,Anthessius sp. New Caledonia-RJH-2004
ZOTU-V7_366,223,gi|28076846|gb|AF530545.1|,94.170,1.92e-89,340,100,223,Copepoda environmental sample
ZOTU-V7_366,223,gi|77743883|gb|DQ201517.1|,94.170,1.92e-89,340,100,223,Copepoda environmental sample
ZOTU-V7_366,223,gi|1238789966|gb|MF077711.1|,94.170,2.48e-88,337,100,223,Canthocamptus staphylinus
ZOTU-V7_366,223,gi|1678424541|gb|MK370205.1|,94.170,8.92e-88,335,100,223,Euryte sp. 480DZMB
ZOTU-V7_3700,223,gi|1729913865|gb|MK329357.1|,96.861,1.89e-99,374,100,223,Cyclops vicinus
ZOTU-V7_3700,223,gi|1729913864|gb|MK329356.1|,96.861,1.89e-99,374,100,223,Cyclops strenuus
ZOTU-V7_3700,223,gi|1729913863|gb|MK329355.1|,96.861,1.89e-99,374,100,223,Cyclops strenuus
ZOTU-V7_3700,223,gi|1678424537|gb|MK370201.1|,96.861,1.89e-99,374,100,223,Paracyclops chiltoni
ZOTU-V7_3700,223,gi|1490006662|gb|MK046742.1|,96.861,1.89e-99,374,100,223,Thermocyclops decipiens
ZOTU-V7_3700,223,gi|984294788|gb|KP772951.1|,96.861,1.89e-99,374,100,223,Cyclops kolensis
ZOTU-V7_3700,223,gi|984294787|gb|KP772950.1|,96.861,1.89e-99,374,100,223,Cyclops kolensis
ZOTU-V7_3700,223,gi|984294785|gb|KP772948.1|,96.861,1.89e-99,374,100,223,Cyclops insignis
ZOTU-V7_3700,223,gi|984294784|gb|KP772947.1|,96.861,1.89e-99,374,100,223,Cyclops insignis
ZOTU-V7_3700,223,gi|984294783|gb|KP772946.1|,96.861,1.89e-99,374,100,223,Cyclops strenuus
ZOTU-V7_3700,223,gi|984294782|gb|KP772945.1|,96.861,1.89e-99,374,100,223,Cyclops strenuus
ZOTU-V7_3700,223,gi|984294781|gb|KP772944.1|,96.861,1.89e-99,374,100,223,Cyclops kikuchii
ZOTU-V7_3700,223,gi|984294780|gb|KP772943.1|,96.861,1.89e-99,374,100,223,Cyclops vicinus
ZOTU-V7_3700,223,gi|984294779|gb|KP772942.1|,96.861,1.89e-99,374,100,223,Cyclops vicinus
ZOTU-V7_3700,223,gi|984294778|gb|KP772941.1|,96.861,1.89e-99,374,100,223,Cyclops vicinus
ZOTU-V7_3700,223,gi|984294755|gb|KP772918.1|,96.861,1.89e-99,374,100,223,Cyclops strenuus
ZOTU-V7_3700,223,gi|984294753|gb|KP772916.1|,96.861,1.89e-99,374,100,223,Cyclops abyssorum divergens
ZOTU-V7_3700,223,gi|984294742|gb|KP772905.1|,96.861,1.89e-99,374,100,223,Cyclops strenuus
ZOTU-V7_3700,223,gi|1206875809|dbj|LC222861.1|,96.861,1.89e-99,374,100,223,uncultured eukaryote
ZOTU-V7_3700,223,gi|1033478667|dbj|LC150082.1|,96.861,1.89e-99,374,100,223,uncultured eukaryote
ZOTU-V7_3700,223,gi|319998080|gb|HQ008755.1|,96.861,1.89e-99,374,100,223,Megacyclops latipes
ZOTU-V7_3700,223,gi|319998076|gb|HQ008751.1|,96.861,1.89e-99,374,100,223,Cyclops strenuus
ZOTU-V7_3700,223,gi|319998068|gb|HQ008743.1|,96.861,1.89e-99,374,100,223,Paracyclops punctatus
ZOTU-V7_3700,223,gi|164605285|gb|EF532820.2|,96.861,1.89e-99,374,100,223,Cyclops kolensis
ZOTU-V7_3700,223,gi|73811752|gb|DQ107580.1|,96.861,1.89e-99,374,100,223,Thermocyclops sp. WEN
ZOTU-V7_3700,223,gi|1729913866|gb|MK329358.1|,96.413,8.80e-98,368,100,223,Diacyclops bicuspidatus
ZOTU-V7_3700,223,gi|1729913862|gb|MK329354.1|,96.413,8.80e-98,368,100,223,Cyclops kolensis
ZOTU-V7_3700,223,gi|1729913861|gb|MK329353.1|,96.413,8.80e-98,368,100,223,Cyclops kolensis
ZOTU-V7_3700,223,gi|1729913860|gb|MK329352.1|,96.413,8.80e-98,368,100,223,Cyclops abyssorum divergens
ZOTU-V7_3700,223,gi|1729913859|gb|MK329351.1|,96.413,8.80e-98,368,100,223,Cyclops borealis
ZOTU-V7_3700,223,gi|1678424545|gb|MK370209.1|,96.413,8.80e-98,368,100,223,Macrocyclops albidus
ZOTU-V7_3700,223,gi|1297137617|gb|KY421594.1|,96.413,8.80e-98,368,100,223,Macrocyclops albidus
ZOTU-V7_3700,223,gi|984294791|gb|KP772954.1|,96.413,8.80e-98,368,100,223,Cyclops abyssorum
ZOTU-V7_3700,223,gi|984294790|gb|KP772953.1|,96.413,8.80e-98,368,100,223,Cyclops abyssorum
ZOTU-V7_3700,223,gi|984294789|gb|KP772952.1|,96.413,8.80e-98,368,100,223,Cyclops abyssorum
ZOTU-V7_3700,223,gi|984294786|gb|KP772949.1|,96.413,8.80e-98,368,100,223,Cyclops scutifer
ZOTU-V7_3700,223,gi|984294777|gb|KP772940.1|,96.413,8.80e-98,368,100,223,Cyclops strenuus lacustris
ZOTU-V7_3700,223,gi|984294776|gb|KP772939.1|,96.413,8.80e-98,368,100,223,Cyclops strenuus lacustris
ZOTU-V7_3700,223,gi|984294775|gb|KP772938.1|,96.413,8.80e-98,368,100,223,Cyclops sp. Y MK-2016
ZOTU-V7_3700,223,gi|984294774|gb|KP772937.1|,96.413,8.80e-98,368,100,223,Cyclops sp. Y MK-2016
ZOTU-V7_3700,223,gi|984294773|gb|KP772936.1|,96.413,8.80e-98,368,100,223,Cyclops abyssorum divergens
ZOTU-V7_3700,223,gi|984294772|gb|KP772935.1|,96.413,8.80e-98,368,100,223,Cyclops abyssorum divergens
ZOTU-V7_3700,223,gi|984294771|gb|KP772934.1|,96.413,8.80e-98,368,100,223,Cyclops abyssorum divergens
ZOTU-V7_3700,223,gi|984294770|gb|KP772933.1|,96.413,8.80e-98,368,100,223,Cyclops abyssorum divergens
ZOTU-V7_3700,223,gi|984294769|gb|KP772932.1|,96.413,8.80e-98,368,100,223,Cyclops abyssorum divergens
ZOTU-V7_3700,223,gi|984294768|gb|KP772931.1|,96.413,8.80e-98,368,100,223,Cyclops ochridanus
ZOTU-V7_3700,223,gi|984294767|gb|KP772930.1|,96.413,8.80e-98,368,100,223,Cyclops sp. X MK-2016
ZOTU-V7_3700,223,gi|984294766|gb|KP772929.1|,96.413,8.80e-98,368,100,223,Cyclops sp. X MK-2016
ZOTU-V7_3700,223,gi|984294765|gb|KP772928.1|,96.413,8.80e-98,368,100,223,Cyclops sp. X MK-2016
ZOTU-V7_3700,223,gi|984294764|gb|KP772927.1|,96.413,8.80e-98,368,100,223,Cyclops abyssorum
ZOTU-V7_3700,223,gi|984294763|gb|KP772926.1|,96.413,8.80e-98,368,100,223,Cyclops abyssorum
ZOTU-V7_3700,223,gi|984294762|gb|KP772925.1|,96.413,8.80e-98,368,100,223,Cyclops abyssorum
ZOTU-V7_3700,223,gi|984294761|gb|KP772924.1|,96.413,8.80e-98,368,100,223,Cyclops abyssorum
ZOTU-V7_3700,223,gi|984294760|gb|KP772923.1|,96.413,8.80e-98,368,100,223,Macrocyclops albidus
ZOTU-V7_3700,223,gi|984294759|gb|KP772922.1|,96.413,8.80e-98,368,100,223,Cyclops sp. X MK-2016
ZOTU-V7_3700,223,gi|984294754|gb|KP772917.1|,96.413,8.80e-98,368,100,223,Cyclops abyssorum divergens
ZOTU-V7_3700,223,gi|984294752|gb|KP772915.1|,96.413,8.80e-98,368,100,223,Cyclops abyssorum
ZOTU-V7_3700,223,gi|984294751|gb|KP772914.1|,96.413,8.80e-98,368,100,223,Cyclops abyssorum
ZOTU-V7_3700,223,gi|984294748|gb|KP772911.1|,96.413,8.80e-98,368,100,223,Cyclops scutifer
ZOTU-V7_3700,223,gi|984294747|gb|KP772910.1|,96.413,8.80e-98,368,100,223,Cyclops scutifer
ZOTU-V7_3700,223,gi|984294746|gb|KP772909.1|,96.413,8.80e-98,368,100,223,Cyclops heberti
ZOTU-V7_3700,223,gi|984294745|gb|KP772908.1|,96.413,8.80e-98,368,100,223,Cyclops abyssorum
ZOTU-V7_3700,223,gi|984294744|gb|KP772907.1|,96.413,8.80e-98,368,100,223,Cyclops abyssorum
ZOTU-V7_3700,223,gi|984294741|gb|KP772904.1|,96.413,8.80e-98,368,100,223,Cyclops abyssorum
ZOTU-V7_3700,223,gi|1206875801|dbj|LC222853.1|,96.413,8.80e-98,368,100,223,uncultured eukaryote
ZOTU-V7_3700,223,gi|1033478713|dbj|LC150128.1|,96.413,8.80e-98,368,100,223,uncultured eukaryote
ZOTU-V7_3700,223,gi|440352687|gb|JX236058.1|,96.413,8.80e-98,368,100,223,Diacyclops humphreysi
ZOTU-V7_3700,223,gi|407908036|gb|JX134405.1|,96.413,8.80e-98,368,100,223,Macrocyclops albidus
