PRISM Time Series Data
Locations: 14
"Climate variables: ppt,tmean"
Spatial resolution: 4km
Period: 1895 - 2021
Dataset: AN91m
PRISM day definition: 24 hours ending at 1200 UTC on the day shown
Grid Cell Interpolation: Off
Time series generated: 2024-Apr-08
Details: http://www.prism.oregonstate.edu/documents/PRISM_datasets.pdf
Name,Longitude,Latitude,Elevation (m),Date,ppt (mm),tmean (degrees C)
Monogram,-121.2807,48.5569,845,1935,1853.22,6.5
Monogram,-121.2807,48.5569,845,1936,2136.98,6.7
Monogram,-121.2807,48.5569,845,1937,2431.89,6.3
Monogram,-121.2807,48.5569,845,1938,1842.89,7.3
Monogram,-121.2807,48.5569,845,1939,2230.84,7.4
Monogram,-121.2807,48.5569,845,1940,1967.24,7.9
Monogram,-121.2807,48.5569,845,1941,2063.47,7.8
Monogram,-121.2807,48.5569,845,1942,1848.38,7.3
Monogram,-121.2807,48.5569,845,1943,1868.48,6.7
Monogram,-121.2807,48.5569,845,1944,1652.30,7.1
Monogram,-121.2807,48.5569,845,1945,2426.02,6.7
Monogram,-121.2807,48.5569,845,1946,2411.44,6.7
Monogram,-121.2807,48.5569,845,1947,2310.68,7.2
Monogram,-121.2807,48.5569,845,1948,2450.81,5.7
Monogram,-121.2807,48.5569,845,1949,2294.96,6.2
Monogram,-121.2807,48.5569,845,1950,2621.03,5.5
Monogram,-121.2807,48.5569,845,1951,2223.90,6.7
Monogram,-121.2807,48.5569,845,1952,1347.77,7.2
Monogram,-121.2807,48.5569,845,1953,2958.67,7.4
Monogram,-121.2807,48.5569,845,1954,2328.92,6.1
Monogram,-121.2807,48.5569,845,1955,2516.16,5.2
Monogram,-121.2807,48.5569,845,1956,2456.16,6.5
Monogram,-121.2807,48.5569,845,1957,1734.99,6.7
Monogram,-121.2807,48.5569,845,1958,2372.05,8.4
Monogram,-121.2807,48.5569,845,1959,3054.79,6.4
Monogram,-121.2807,48.5569,845,1960,2206.17,6.8
Monogram,-121.2807,48.5569,845,1961,2772.98,7.2
Monogram,-121.2807,48.5569,845,1962,2106.18,6.9
Monogram,-121.2807,48.5569,845,1963,2064.42,7.2
Monogram,-121.2807,48.5569,845,1964,2534.25,5.8
Monogram,-121.2807,48.5569,845,1965,1978.53,6.9
Monogram,-121.2807,48.5569,845,1966,2237.31,6.9
Monogram,-121.2807,48.5569,845,1967,2686.79,7.5
Monogram,-121.2807,48.5569,845,1968,2723.38,6.6
Monogram,-121.2807,48.5569,845,1969,1854.51,6.7
Monogram,-121.2807,48.5569,845,1970,2107.63,6.6
Monogram,-121.2807,48.5569,845,1971,2628.09,6.1
Monogram,-121.2807,48.5569,845,1972,2925.55,6.0
Monogram,-121.2807,48.5569,845,1973,2005.58,6.6
Monogram,-121.2807,48.5569,845,1974,2975.08,6.9
Monogram,-121.2807,48.5569,845,1975,2803.78,5.9
Monogram,-121.2807,48.5569,845,1976,2093.46,6.7
Monogram,-121.2807,48.5569,845,1977,2320.62,6.7
Monogram,-121.2807,48.5569,845,1978,1749.85,6.6
Monogram,-121.2807,48.5569,845,1979,1986.57,6.7
Monogram,-121.2807,48.5569,845,1980,2436.20,6.8
Monogram,-121.2807,48.5569,845,1981,2086.08,7.4
Monogram,-121.2807,48.5569,845,1982,2409.59,6.3
Monogram,-121.2807,48.5569,845,1983,2316.75,7.0
Monogram,-121.2807,48.5569,845,1984,2427.78,6.4
Monogram,-121.2807,48.5569,845,1985,1646.57,6.0
Monogram,-121.2807,48.5569,845,1986,2208.06,7.5
Monogram,-121.2807,48.5569,845,1987,1753.17,8.1
Monogram,-121.2807,48.5569,845,1988,2308.62,7.1
Monogram,-121.2807,48.5569,845,1989,1955.24,6.7
Monogram,-121.2807,48.5569,845,1990,2915.47,6.8
Monogram,-121.2807,48.5569,845,1991,2130.13,6.9
Monogram,-121.2807,48.5569,845,1992,1910.43,7.9
Monogram,-121.2807,48.5569,845,1993,1691.14,6.6
Monogram,-121.2807,48.5569,845,1994,2224.79,7.4
Monogram,-121.2807,48.5569,845,1995,2547.67,7.2
Monogram,-121.2807,48.5569,845,1996,2524.70,6.2
Monogram,-121.2807,48.5569,845,1997,2957.83,7.1
Monogram,-121.2807,48.5569,845,1998,2249.69,7.9
Monogram,-121.2807,48.5569,845,1999,2725.95,6.5
Monogram,-121.2807,48.5569,845,2000,1764.77,6.6
Monogram,-121.2807,48.5569,845,2001,2137.61,6.9
Monogram,-121.2807,48.5569,845,2002,2166.36,6.9
Monogram,-121.2807,48.5569,845,2003,2592.30,7.7
Monogram,-121.2807,48.5569,845,2004,2192.31,8.2
Monogram,-121.2807,48.5569,845,2005,1901.67,7.6
Monogram,-121.2807,48.5569,845,2006,2646.21,7.4
Monogram,-121.2807,48.5569,845,2007,2606.69,6.6
Monogram,-121.2807,48.5569,845,2008,2043.78,6.3
Monogram,-121.2807,48.5569,845,2009,2322.80,6.9
Monogram,-121.2807,48.5569,845,2010,2391.54,6.9
Monogram,-121.2807,48.5569,845,2011,2637.10,5.7
Monogram,-121.2807,48.5569,845,2012,3065.77,6.7
Monogram,-121.2807,48.5569,845,2013,2214.01,7.1
Monogram,-121.2807,48.5569,845,2014,3137.04,7.5
Monogram,-121.2807,48.5569,845,2015,2396.12,8.6
Monogram,-121.2807,48.5569,845,2016,2510.21,7.4
Monogram,-121.2807,48.5569,845,2017,2289.70,6.9
Monogram,-121.2807,48.5569,845,2018,2394.13,7.3
Monogram,-121.2807,48.5569,845,2019,1764.36,6.8
Monogram,-121.2807,48.5569,845,2020,2797.71,6.8
Monogram,-121.2807,48.5569,845,2021,2586.58,7.4

Middle Gaylo,-119.2682,37.9144,3145,1895,1524.57,1.5
Middle Gaylo,-119.2682,37.9144,3145,1896,2244.88,1.7
Middle Gaylo,-119.2682,37.9144,3145,1897,1722.92,1.2
Middle Gaylo,-119.2682,37.9144,3145,1898,860.10,1.6
Middle Gaylo,-119.2682,37.9144,3145,1899,1493.24,1.4
Middle Gaylo,-119.2682,37.9144,3145,1900,1166.65,2.2
Middle Gaylo,-119.2682,37.9144,3145,1901,1974.42,1.8
Middle Gaylo,-119.2682,37.9144,3145,1902,1209.78,0.7
Middle Gaylo,-119.2682,37.9144,3145,1903,1096.89,0.6
Middle Gaylo,-119.2682,37.9144,3145,1904,1685.25,1.4
Middle Gaylo,-119.2682,37.9144,3145,1905,809.09,1.7
Middle Gaylo,-119.2682,37.9144,3145,1906,1793.92,1.0
Middle Gaylo,-119.2682,37.9144,3145,1907,1625.04,0.5
Middle Gaylo,-119.2682,37.9144,3145,1908,629.40,0.9
Middle Gaylo,-119.2682,37.9144,3145,1909,1730.82,0.6
Middle Gaylo,-119.2682,37.9144,3145,1910,739.41,2.1
Middle Gaylo,-119.2682,37.9144,3145,1911,1599.03,-0.0
Middle Gaylo,-119.2682,37.9144,3145,1912,680.39,-0.9
Middle Gaylo,-119.2682,37.9144,3145,1913,1037.58,-0.4
Middle Gaylo,-119.2682,37.9144,3145,1914,1138.03,1.1
Middle Gaylo,-119.2682,37.9144,3145,1915,997.49,0.4
Middle Gaylo,-119.2682,37.9144,3145,1916,1309.90,-0.9
Middle Gaylo,-119.2682,37.9144,3145,1917,595.37,0.4
Middle Gaylo,-119.2682,37.9144,3145,1918,1058.52,0.6
Middle Gaylo,-119.2682,37.9144,3145,1919,737.61,1.0
Middle Gaylo,-119.2682,37.9144,3145,1920,996.14,0.7
Middle Gaylo,-119.2682,37.9144,3145,1921,902.73,1.8
Middle Gaylo,-119.2682,37.9144,3145,1922,1063.53,0.4
Middle Gaylo,-119.2682,37.9144,3145,1923,656.87,0.7
Middle Gaylo,-119.2682,37.9144,3145,1924,819.67,1.4
Middle Gaylo,-119.2682,37.9144,3145,1925,724.84,1.3
Middle Gaylo,-119.2682,37.9144,3145,1926,1312.48,2.2
Middle Gaylo,-119.2682,37.9144,3145,1927,1501.54,1.9
Middle Gaylo,-119.2682,37.9144,3145,1928,1081.72,2.5
Middle Gaylo,-119.2682,37.9144,3145,1929,1170.26,2.4
Middle Gaylo,-119.2682,37.9144,3145,1930,1326.50,1.8
Middle Gaylo,-119.2682,37.9144,3145,1931,1056.86,2.1
Middle Gaylo,-119.2682,37.9144,3145,1932,663.31,1.7
Middle Gaylo,-119.2682,37.9144,3145,1933,842.56,2.5
Middle Gaylo,-119.2682,37.9144,3145,1934,779.08,3.8
Middle Gaylo,-119.2682,37.9144,3145,1935,1071.94,1.8
Middle Gaylo,-119.2682,37.9144,3145,1936,1452.69,2.9
Middle Gaylo,-119.2682,37.9144,3145,1937,1152.14,2.1
Middle Gaylo,-119.2682,37.9144,3145,1938,1204.95,1.3
Middle Gaylo,-119.2682,37.9144,3145,1939,588.42,2.8
Middle Gaylo,-119.2682,37.9144,3145,1940,1396.30,2.8
Middle Gaylo,-119.2682,37.9144,3145,1941,1264.00,1.1
Middle Gaylo,-119.2682,37.9144,3145,1942,1005.00,1.9
Middle Gaylo,-119.2682,37.9144,3145,1943,971.34,2.5
Middle Gaylo,-119.2682,37.9144,3145,1944,653.16,0.6
Middle Gaylo,-119.2682,37.9144,3145,1945,785.78,1.0
Middle Gaylo,-119.2682,37.9144,3145,1946,622.62,1.2
Middle Gaylo,-119.2682,37.9144,3145,1947,224.92,1.0
Middle Gaylo,-119.2682,37.9144,3145,1948,562.71,1.2
Middle Gaylo,-119.2682,37.9144,3145,1949,487.99,0.5
Middle Gaylo,-119.2682,37.9144,3145,1950,1362.23,1.8
Middle Gaylo,-119.2682,37.9144,3145,1951,931.89,1.4
Middle Gaylo,-119.2682,37.9144,3145,1952,1175.05,0.8
Middle Gaylo,-119.2682,37.9144,3145,1953,591.14,1.2
Middle Gaylo,-119.2682,37.9144,3145,1954,925.36,2.1
Middle Gaylo,-119.2682,37.9144,3145,1955,1039.59,0.7
Middle Gaylo,-119.2682,37.9144,3145,1956,486.26,1.1
Middle Gaylo,-119.2682,37.9144,3145,1957,706.02,1.0
Middle Gaylo,-119.2682,37.9144,3145,1958,715.74,2.1
Middle Gaylo,-119.2682,37.9144,3145,1959,492.08,2.7
Middle Gaylo,-119.2682,37.9144,3145,1960,819.17,2.0
Middle Gaylo,-119.2682,37.9144,3145,1961,604.75,2.3
Middle Gaylo,-119.2682,37.9144,3145,1962,750.24,1.4
Middle Gaylo,-119.2682,37.9144,3145,1963,1200.79,1.0
Middle Gaylo,-119.2682,37.9144,3145,1964,1061.95,0.3
Middle Gaylo,-119.2682,37.9144,3145,1965,805.10,-0.4
Middle Gaylo,-119.2682,37.9144,3145,1966,669.86,1.3
Middle Gaylo,-119.2682,37.9144,3145,1967,926.31,1.1
Middle Gaylo,-119.2682,37.9144,3145,1968,730.45,1.6
Middle Gaylo,-119.2682,37.9144,3145,1969,1008.35,0.7
Middle Gaylo,-119.2682,37.9144,3145,1970,966.98,0.9
Middle Gaylo,-119.2682,37.9144,3145,1971,855.99,0.3
Middle Gaylo,-119.2682,37.9144,3145,1972,539.40,0.6
Middle Gaylo,-119.2682,37.9144,3145,1973,991.63,0.4
Middle Gaylo,-119.2682,37.9144,3145,1974,708.88,1.1
Middle Gaylo,-119.2682,37.9144,3145,1975,900.21,0.5
Middle Gaylo,-119.2682,37.9144,3145,1976,405.71,1.5
Middle Gaylo,-119.2682,37.9144,3145,1977,735.78,1.4
Middle Gaylo,-119.2682,37.9144,3145,1978,970.98,0.4
Middle Gaylo,-119.2682,37.9144,3145,1979,953.33,1.2
Middle Gaylo,-119.2682,37.9144,3145,1980,1094.13,1.2
Middle Gaylo,-119.2682,37.9144,3145,1981,955.69,2.0
Middle Gaylo,-119.2682,37.9144,3145,1982,1784.85,0.4
Middle Gaylo,-119.2682,37.9144,3145,1983,1635.59,0.4
Middle Gaylo,-119.2682,37.9144,3145,1984,825.25,1.2
Middle Gaylo,-119.2682,37.9144,3145,1985,687.29,1.6
Middle Gaylo,-119.2682,37.9144,3145,1986,875.20,2.0
Middle Gaylo,-119.2682,37.9144,3145,1987,683.22,1.3
Middle Gaylo,-119.2682,37.9144,3145,1988,687.37,1.8
Middle Gaylo,-119.2682,37.9144,3145,1989,671.71,1.2
Middle Gaylo,-119.2682,37.9144,3145,1990,522.15,0.9
Middle Gaylo,-119.2682,37.9144,3145,1991,750.94,1.8
Middle Gaylo,-119.2682,37.9144,3145,1992,640.25,2.6
Middle Gaylo,-119.2682,37.9144,3145,1993,631.38,1.7
Middle Gaylo,-119.2682,37.9144,3145,1994,737.19,2.1
Middle Gaylo,-119.2682,37.9144,3145,1995,987.79,2.3
Middle Gaylo,-119.2682,37.9144,3145,1996,1319.24,2.7
Middle Gaylo,-119.2682,37.9144,3145,1997,732.51,2.2
Middle Gaylo,-119.2682,37.9144,3145,1998,1048.38,1.0
Middle Gaylo,-119.2682,37.9144,3145,1999,647.80,2.5
Middle Gaylo,-119.2682,37.9144,3145,2000,687.82,2.7
Middle Gaylo,-119.2682,37.9144,3145,2001,964.28,2.7
Middle Gaylo,-119.2682,37.9144,3145,2002,624.36,2.6
Middle Gaylo,-119.2682,37.9144,3145,2003,529.91,3.0
Middle Gaylo,-119.2682,37.9144,3145,2004,855.75,2.4
Middle Gaylo,-119.2682,37.9144,3145,2005,1118.64,2.5
Middle Gaylo,-119.2682,37.9144,3145,2006,969.84,2.6
Middle Gaylo,-119.2682,37.9144,3145,2007,565.86,3.4
Middle Gaylo,-119.2682,37.9144,3145,2008,926.17,3.1
Middle Gaylo,-119.2682,37.9144,3145,2009,901.36,2.9
Middle Gaylo,-119.2682,37.9144,3145,2010,1095.89,2.1
Middle Gaylo,-119.2682,37.9144,3145,2011,827.81,2.2
Middle Gaylo,-119.2682,37.9144,3145,2012,867.42,3.6
Middle Gaylo,-119.2682,37.9144,3145,2013,274.88,3.1
Middle Gaylo,-119.2682,37.9144,3145,2014,622.29,4.1
Middle Gaylo,-119.2682,37.9144,3145,2015,654.49,3.6
Middle Gaylo,-119.2682,37.9144,3145,2016,994.66,3.6
Middle Gaylo,-119.2682,37.9144,3145,2017,1548.31,3.4
Middle Gaylo,-119.2682,37.9144,3145,2018,819.70,3.6
Middle Gaylo,-119.2682,37.9144,3145,2019,1180.04,2.2
Middle Gaylo,-119.2682,37.9144,3145,2020,444.79,3.4
Middle Gaylo,-119.2682,37.9144,3145,2021,957.69,2.7

Skelton,-119.3048,37.9322,3200,1895,1684.86,0.8
Skelton,-119.3048,37.9322,3200,1896,2245.55,0.9
Skelton,-119.3048,37.9322,3200,1897,1691.14,0.5
Skelton,-119.3048,37.9322,3200,1898,845.10,1.1
Skelton,-119.3048,37.9322,3200,1899,1658.72,0.7
Skelton,-119.3048,37.9322,3200,1900,1299.77,1.4
Skelton,-119.3048,37.9322,3200,1901,1898.98,1.3
Skelton,-119.3048,37.9322,3200,1902,1285.27,0.3
Skelton,-119.3048,37.9322,3200,1903,1235.34,0.3
Skelton,-119.3048,37.9322,3200,1904,1865.03,1.0
Skelton,-119.3048,37.9322,3200,1905,891.34,1.6
Skelton,-119.3048,37.9322,3200,1906,2125.29,0.9
Skelton,-119.3048,37.9322,3200,1907,1802.37,0.4
Skelton,-119.3048,37.9322,3200,1908,706.05,0.9
Skelton,-119.3048,37.9322,3200,1909,1977.43,0.5
Skelton,-119.3048,37.9322,3200,1910,796.60,1.7
Skelton,-119.3048,37.9322,3200,1911,1703.06,-0.0
Skelton,-119.3048,37.9322,3200,1912,775.66,-0.9
Skelton,-119.3048,37.9322,3200,1913,1103.98,-0.4
Skelton,-119.3048,37.9322,3200,1914,1290.13,0.9
Skelton,-119.3048,37.9322,3200,1915,1223.23,0.2
Skelton,-119.3048,37.9322,3200,1916,1460.00,-1.0
Skelton,-119.3048,37.9322,3200,1917,678.59,0.1
Skelton,-119.3048,37.9322,3200,1918,1188.03,0.3
Skelton,-119.3048,37.9322,3200,1919,831.84,0.6
Skelton,-119.3048,37.9322,3200,1920,1100.99,0.3
Skelton,-119.3048,37.9322,3200,1921,1052.38,1.5
Skelton,-119.3048,37.9322,3200,1922,1297.72,0.1
Skelton,-119.3048,37.9322,3200,1923,765.22,0.4
Skelton,-119.3048,37.9322,3200,1924,881.37,1.1
Skelton,-119.3048,37.9322,3200,1925,826.94,0.9
Skelton,-119.3048,37.9322,3200,1926,1446.88,2.0
Skelton,-119.3048,37.9322,3200,1927,1658.82,1.3
Skelton,-119.3048,37.9322,3200,1928,1205.90,1.9
Skelton,-119.3048,37.9322,3200,1929,1226.67,1.8
Skelton,-119.3048,37.9322,3200,1930,1353.80,1.2
Skelton,-119.3048,37.9322,3200,1931,1211.97,1.7
Skelton,-119.3048,37.9322,3200,1932,812.44,1.3
Skelton,-119.3048,37.9322,3200,1933,995.98,1.9
Skelton,-119.3048,37.9322,3200,1934,867.60,3.2
Skelton,-119.3048,37.9322,3200,1935,1217.82,1.3
Skelton,-119.3048,37.9322,3200,1936,1656.04,2.3
Skelton,-119.3048,37.9322,3200,1937,1310.04,1.6
Skelton,-119.3048,37.9322,3200,1938,1403.77,1.0
Skelton,-119.3048,37.9322,3200,1939,681.49,2.3
Skelton,-119.3048,37.9322,3200,1940,1665.19,2.3
Skelton,-119.3048,37.9322,3200,1941,1514.75,0.6
Skelton,-119.3048,37.9322,3200,1942,1216.66,1.2
Skelton,-119.3048,37.9322,3200,1943,1116.50,2.0
Skelton,-119.3048,37.9322,3200,1944,833.64,0.2
Skelton,-119.3048,37.9322,3200,1945,1016.63,0.6
Skelton,-119.3048,37.9322,3200,1946,766.14,0.7
Skelton,-119.3048,37.9322,3200,1947,301.57,0.7
Skelton,-119.3048,37.9322,3200,1948,717.30,0.6
Skelton,-119.3048,37.9322,3200,1949,607.33,-0.0
Skelton,-119.3048,37.9322,3200,1950,1563.96,1.0
Skelton,-119.3048,37.9322,3200,1951,1104.52,0.8
Skelton,-119.3048,37.9322,3200,1952,1378.23,0.2
Skelton,-119.3048,37.9322,3200,1953,712.64,0.7
Skelton,-119.3048,37.9322,3200,1954,1061.47,1.4
Skelton,-119.3048,37.9322,3200,1955,1285.14,-0.1
Skelton,-119.3048,37.9322,3200,1956,616.71,0.5
Skelton,-119.3048,37.9322,3200,1957,846.23,0.4
Skelton,-119.3048,37.9322,3200,1958,883.33,1.3
Skelton,-119.3048,37.9322,3200,1959,630.94,1.9
Skelton,-119.3048,37.9322,3200,1960,931.96,1.1
Skelton,-119.3048,37.9322,3200,1961,692.81,1.3
Skelton,-119.3048,37.9322,3200,1962,888.48,0.9
Skelton,-119.3048,37.9322,3200,1963,1345.57,0.6
Skelton,-119.3048,37.9322,3200,1964,1244.61,-0.1
Skelton,-119.3048,37.9322,3200,1965,966.37,-0.6
Skelton,-119.3048,37.9322,3200,1966,777.93,1.0
Skelton,-119.3048,37.9322,3200,1967,1142.02,0.5
Skelton,-119.3048,37.9322,3200,1968,848.92,0.9
Skelton,-119.3048,37.9322,3200,1969,1291.05,0.3
Skelton,-119.3048,37.9322,3200,1970,1169.90,0.5
Skelton,-119.3048,37.9322,3200,1971,949.44,-0.2
Skelton,-119.3048,37.9322,3200,1972,674.58,0.2
Skelton,-119.3048,37.9322,3200,1973,1174.08,0.1
Skelton,-119.3048,37.9322,3200,1974,842.40,0.9
Skelton,-119.3048,37.9322,3200,1975,1055.44,0.2
Skelton,-119.3048,37.9322,3200,1976,474.23,1.2
Skelton,-119.3048,37.9322,3200,1977,866.27,1.0
Skelton,-119.3048,37.9322,3200,1978,1214.39,0.2
Skelton,-119.3048,37.9322,3200,1979,1128.48,0.7
Skelton,-119.3048,37.9322,3200,1980,1295.68,0.8
Skelton,-119.3048,37.9322,3200,1981,1246.93,1.8
Skelton,-119.3048,37.9322,3200,1982,1960.03,0.0
Skelton,-119.3048,37.9322,3200,1983,1889.98,0.1
Skelton,-119.3048,37.9322,3200,1984,828.36,0.7
Skelton,-119.3048,37.9322,3200,1985,845.36,1.2
Skelton,-119.3048,37.9322,3200,1986,1076.82,1.5
Skelton,-119.3048,37.9322,3200,1987,797.64,1.1
Skelton,-119.3048,37.9322,3200,1988,777.78,1.6
Skelton,-119.3048,37.9322,3200,1989,787.56,1.1
Skelton,-119.3048,37.9322,3200,1990,679.06,0.9
Skelton,-119.3048,37.9322,3200,1991,895.65,1.6
Skelton,-119.3048,37.9322,3200,1992,834.71,2.3
Skelton,-119.3048,37.9322,3200,1993,883.34,1.3
Skelton,-119.3048,37.9322,3200,1994,847.59,1.7
Skelton,-119.3048,37.9322,3200,1995,1350.71,1.7
Skelton,-119.3048,37.9322,3200,1996,1696.00,2.3
Skelton,-119.3048,37.9322,3200,1997,962.17,1.7
Skelton,-119.3048,37.9322,3200,1998,1333.82,0.4
Skelton,-119.3048,37.9322,3200,1999,875.35,1.9
Skelton,-119.3048,37.9322,3200,2000,993.99,2.1
Skelton,-119.3048,37.9322,3200,2001,1197.78,2.2
Skelton,-119.3048,37.9322,3200,2002,842.88,2.3
Skelton,-119.3048,37.9322,3200,2003,775.03,2.6
Skelton,-119.3048,37.9322,3200,2004,1021.04,2.1
Skelton,-119.3048,37.9322,3200,2005,1364.50,2.1
Skelton,-119.3048,37.9322,3200,2006,1110.27,2.2
Skelton,-119.3048,37.9322,3200,2007,624.39,3.2
Skelton,-119.3048,37.9322,3200,2008,1045.77,2.8
Skelton,-119.3048,37.9322,3200,2009,1052.11,2.6
Skelton,-119.3048,37.9322,3200,2010,1591.66,1.8
Skelton,-119.3048,37.9322,3200,2011,953.82,2.0
Skelton,-119.3048,37.9322,3200,2012,956.55,3.0
Skelton,-119.3048,37.9322,3200,2013,260.38,2.6
Skelton,-119.3048,37.9322,3200,2014,680.49,3.5
Skelton,-119.3048,37.9322,3200,2015,700.69,3.2
Skelton,-119.3048,37.9322,3200,2016,1143.48,3.0
Skelton,-119.3048,37.9322,3200,2017,1744.52,2.8
Skelton,-119.3048,37.9322,3200,2018,917.75,3.1
Skelton,-119.3048,37.9322,3200,2019,1337.47,1.7
Skelton,-119.3048,37.9322,3200,2020,505.94,3.0
Skelton,-119.3048,37.9322,3200,2021,1003.06,2.5

Soldier,-119.3558,38.0469,3123,1895,1512.90,1.0
Soldier,-119.3558,38.0469,3123,1896,2079.44,1.1
Soldier,-119.3558,38.0469,3123,1897,1496.71,0.7
Soldier,-119.3558,38.0469,3123,1898,720.46,1.2
Soldier,-119.3558,38.0469,3123,1899,1677.34,0.9
Soldier,-119.3558,38.0469,3123,1900,1286.91,1.5
Soldier,-119.3558,38.0469,3123,1901,1568.81,1.4
Soldier,-119.3558,38.0469,3123,1902,1226.61,0.5
Soldier,-119.3558,38.0469,3123,1903,1242.74,0.4
Soldier,-119.3558,38.0469,3123,1904,1823.81,1.2
Soldier,-119.3558,38.0469,3123,1905,871.60,1.7
Soldier,-119.3558,38.0469,3123,1906,2085.13,1.2
Soldier,-119.3558,38.0469,3123,1907,1644.44,0.6
Soldier,-119.3558,38.0469,3123,1908,671.08,1.1
Soldier,-119.3558,38.0469,3123,1909,1939.27,0.6
Soldier,-119.3558,38.0469,3123,1910,748.34,1.9
Soldier,-119.3558,38.0469,3123,1911,1654.02,0.1
Soldier,-119.3558,38.0469,3123,1912,787.08,-0.7
Soldier,-119.3558,38.0469,3123,1913,1052.83,-0.2
Soldier,-119.3558,38.0469,3123,1914,1230.68,1.1
Soldier,-119.3558,38.0469,3123,1915,1216.11,0.3
Soldier,-119.3558,38.0469,3123,1916,1424.15,-0.8
Soldier,-119.3558,38.0469,3123,1917,664.66,0.4
Soldier,-119.3558,38.0469,3123,1918,1117.17,0.4
Soldier,-119.3558,38.0469,3123,1919,833.30,0.8
Soldier,-119.3558,38.0469,3123,1920,1106.02,0.5
Soldier,-119.3558,38.0469,3123,1921,1030.45,1.6
Soldier,-119.3558,38.0469,3123,1922,1337.38,0.3
Soldier,-119.3558,38.0469,3123,1923,773.49,0.6
Soldier,-119.3558,38.0469,3123,1924,807.58,1.2
Soldier,-119.3558,38.0469,3123,1925,910.36,1.1
Soldier,-119.3558,38.0469,3123,1926,1299.92,2.4
Soldier,-119.3558,38.0469,3123,1927,1465.26,1.5
Soldier,-119.3558,38.0469,3123,1928,1001.58,2.2
Soldier,-119.3558,38.0469,3123,1929,978.40,1.9
Soldier,-119.3558,38.0469,3123,1930,1186.26,1.3
Soldier,-119.3558,38.0469,3123,1931,1171.56,2.0
Soldier,-119.3558,38.0469,3123,1932,811.80,1.4
Soldier,-119.3558,38.0469,3123,1933,989.59,1.9
Soldier,-119.3558,38.0469,3123,1934,875.13,3.2
Soldier,-119.3558,38.0469,3123,1935,1178.71,1.3
Soldier,-119.3558,38.0469,3123,1936,1581.52,2.3
Soldier,-119.3558,38.0469,3123,1937,1336.93,1.5
Soldier,-119.3558,38.0469,3123,1938,1442.13,1.1
Soldier,-119.3558,38.0469,3123,1939,730.61,2.3
Soldier,-119.3558,38.0469,3123,1940,1687.78,2.3
Soldier,-119.3558,38.0469,3123,1941,1496.00,0.7
Soldier,-119.3558,38.0469,3123,1942,1284.66,1.2
Soldier,-119.3558,38.0469,3123,1943,1108.04,1.9
Soldier,-119.3558,38.0469,3123,1944,1045.83,0.3
Soldier,-119.3558,38.0469,3123,1945,1298.97,0.8
Soldier,-119.3558,38.0469,3123,1946,932.88,0.9
Soldier,-119.3558,38.0469,3123,1947,449.51,1.0
Soldier,-119.3558,38.0469,3123,1948,870.19,0.5
Soldier,-119.3558,38.0469,3123,1949,706.37,0.2
Soldier,-119.3558,38.0469,3123,1950,1667.77,1.4
Soldier,-119.3558,38.0469,3123,1951,1122.24,1.1
Soldier,-119.3558,38.0469,3123,1952,1396.38,0.4
Soldier,-119.3558,38.0469,3123,1953,759.91,1.0
Soldier,-119.3558,38.0469,3123,1954,1072.08,1.7
Soldier,-119.3558,38.0469,3123,1955,1473.36,0.2
Soldier,-119.3558,38.0469,3123,1956,776.77,0.9
Soldier,-119.3558,38.0469,3123,1957,975.87,0.7
Soldier,-119.3558,38.0469,3123,1958,1112.69,1.7
Soldier,-119.3558,38.0469,3123,1959,737.18,2.2
Soldier,-119.3558,38.0469,3123,1960,966.67,1.3
Soldier,-119.3558,38.0469,3123,1961,753.11,1.5
Soldier,-119.3558,38.0469,3123,1962,988.22,1.1
Soldier,-119.3558,38.0469,3123,1963,1391.30,0.8
Soldier,-119.3558,38.0469,3123,1964,1325.82,0.2
Soldier,-119.3558,38.0469,3123,1965,1188.51,-0.4
Soldier,-119.3558,38.0469,3123,1966,835.31,1.2
Soldier,-119.3558,38.0469,3123,1967,1356.57,0.7
Soldier,-119.3558,38.0469,3123,1968,954.75,1.2
Soldier,-119.3558,38.0469,3123,1969,1597.23,0.5
Soldier,-119.3558,38.0469,3123,1970,1332.85,0.7
Soldier,-119.3558,38.0469,3123,1971,984.08,-0.1
Soldier,-119.3558,38.0469,3123,1972,749.09,0.3
Soldier,-119.3558,38.0469,3123,1973,1344.19,0.3
Soldier,-119.3558,38.0469,3123,1974,969.52,1.0
Soldier,-119.3558,38.0469,3123,1975,1114.15,0.3
Soldier,-119.3558,38.0469,3123,1976,530.67,1.3
Soldier,-119.3558,38.0469,3123,1977,900.78,1.2
Soldier,-119.3558,38.0469,3123,1978,1423.32,0.2
Soldier,-119.3558,38.0469,3123,1979,1193.14,0.8
Soldier,-119.3558,38.0469,3123,1980,1333.58,1.0
Soldier,-119.3558,38.0469,3123,1981,1399.74,1.9
Soldier,-119.3558,38.0469,3123,1982,2058.70,0.1
Soldier,-119.3558,38.0469,3123,1983,1988.39,0.2
Soldier,-119.3558,38.0469,3123,1984,882.88,1.0
Soldier,-119.3558,38.0469,3123,1985,899.56,1.4
Soldier,-119.3558,38.0469,3123,1986,1202.72,1.8
Soldier,-119.3558,38.0469,3123,1987,826.76,1.3
Soldier,-119.3558,38.0469,3123,1988,794.61,1.8
Soldier,-119.3558,38.0469,3123,1989,855.50,1.2
